id,colorDescription,isBestSeller,inStock,isNBA,isNFL,label,isSustainable,portraitURL,squarishURL,currency,currentPrice,discounted,employeePrice,fullPrice,minimumAdvertisedPrice,productInstanceId,productType,properties,salesChannel,title,subtitle,url
a5289cbc-b04d-4818-a97e-e00536fd6f97,Pink Blast/Gridiron/Volt,False,True,False,False,JUST_IN,True,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/11878300-1d0d-4723-a721-eff3bfd030f9/image.jpg",https://static.nike.com/a/images/t_default/f242756d-1edf-4568-ba55-76f792b32af8/zoom-mercurial-vapor-15-academy-tf-turf-soccer-shoes-rdbD4k.png,USD,85,False,51,85,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Zoom Mercurial Vapor 15 Academy TF,Turf Soccer Shoes,https://www.nike.com/t/zoom-mercurial-vapor-15-academy-tf-turf-soccer-shoes-rdbD4k/DJ5635-605
07eb256f-82d1-4159-9fce-e9ccebc104d8,Coyote/Coyote/Coyote,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f270f3b5-0c50-4065-81df-c5ca68b466c3/image.jpg",https://static.nike.com/a/images/t_default/0c2b51fe-c548-4ea4-8cb5-8514a7e116cb/sfb-b1-tactical-boot-0tPb8S.png,USD,165,False,99,165,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike SFB B1,Tactical Boot,https://www.nike.com/t/sfb-b1-tactical-boot-0tPb8S/DD0007-900
b94ac1ad-b9ca-41d4-80a6-21e60d5841e3,Coconut Milk/Sail/Gum Medium Brown/Night Maroon,False,True,False,False,IN_STOCK,True,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/2e9ab7e5-4312-4a39-bdcc-1a44c7111fb6/image.jpg",https://static.nike.com/a/images/t_default/6b25029b-6840-474e-9e24-bcd0a8bf6b09/waffle-one-se-mens-shoes-4SPCK4.png,USD,97.97,True,58.78,115,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Waffle One SE,Men's Shoes,https://www.nike.com/t/waffle-one-se-mens-shoes-4SPCK4/DQ7685-102
083a6b3c-b305-48e6-b309-526e2ea52fc1,Iron/Egret,False,False,False,False,SNKRS_COMING_SOON,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/b4665532-6b0c-4a83-abc9-16e3e6c1975b/image.jpg",https://static.nike.com/a/images/t_default/6f655a2b-a4c2-4556-a53c-e9dcab9a4a9a/converse-x-turbodrk-chuck-70-laceless.png,USD,170,False,,170,,,FOOTWEAR,,"SNKRS,Nike Store Experiences",Converse x TURBODRK Chuck 70 Laceless,,https://www.nike.com/launch/r/A03938C-206
08407d06-cdc1-372f-b188-078dd3227194,White/Black/Cyber/Cyber,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/cbb57233-7701-4c5c-a58f-8e101c660ade/image.jpg",https://static.nike.com/a/images/t_default/f66c6551-4f46-41df-86d8-a3c0dcd7c449/react-infinity-2-mens-road-running-shoes-DttDF2.png,USD,112.97,True,67.78,160,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike React Infinity 2,Men's Road Running Shoes,https://www.nike.com/t/react-infinity-2-mens-road-running-shoes-DttDF2/CT2357-100
d7dc9f11-d94f-4f69-8bb9-dbdbb9467afb,Oil Green/White/Sail/Safety Orange,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/5f332ddf-d9dc-4591-bc86-265cb7f4e9e1/image.jpg",https://static.nike.com/a/images/t_default/090db8b8-ab43-4afd-88e6-d9892265963e/air-force-1-07-mens-shoes-7qQ67j.png,USD,87.97,True,52.78,110,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Air Force 1 '07,Men's Shoes,https://www.nike.com/t/air-force-1-07-mens-shoes-7qQ67j/FD0758-386
f2010cfb-f03d-4d1c-841e-e15cac18d8d0,Anthracite/Obsidian/Cool Grey/Pure Platinum,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/319a45b8-cd48-4457-a109-6d8bd11067b2/image.jpg",https://static.nike.com/a/images/t_default/9115483a-6371-4b22-9b0d-d3769e45a1f7/air-max-90-gtx-mens-shoes-mCrXQm.png,USD,136.97,True,82.18,160,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Air Max 90 GTX,Men's Shoes,https://www.nike.com/t/air-max-90-gtx-mens-shoes-mCrXQm/DJ9779-004
fb1885d5-207d-444d-b42d-f6db6601ef88,Atlantic Blue Heather/Metallic Silver/Black/Voltage Yellow,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/d9e6fed1-02b8-4bdf-8fe4-5becdc0d3702/image.jpg",https://static.nike.com/a/images/t_default/555b5975-4ff1-4583-aef5-693c9ace95f6/air-max-97-og-mens-shoes-zV9FQs.png,USD,124.97,True,74.98,185,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Air Max 97 OG,Men's Shoes,https://www.nike.com/t/air-max-97-og-mens-shoes-zV9FQs/DM0028-400
7eb62d3d-f9d6-4a85-9f67-1e377692ae7d,Black/Anthracite/Black/Anthracite,False,True,False,False,IN_STOCK,True,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/d06e0fee-1e23-4909-807e-f794d3243d6d/image.jpg",https://static.nike.com/a/images/t_default/1c2ea876-785b-4289-b86b-c435ceb0828f/air-max-terrascape-plus-mens-shoes-2bxm1R.png,USD,99.97,True,59.98,185,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Air Max Terrascape Plus,Men's Shoes,https://www.nike.com/t/air-max-terrascape-plus-mens-shoes-2bxm1R/DQ3977-001
d91d6886-d445-465f-88a7-3261b1d1f5e2,White/White/White/White,False,True,False,False,IN_STOCK,True,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/7cac3459-fb4d-490f-a80a-948aa89a8f05/image.jpg",https://static.nike.com/a/images/t_default/2f581349-64a7-4bc5-8174-22224e1fac36/air-max-terrascape-97-mens-shoes-DCLQCN.png,USD,99.97,True,59.98,185,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Air Max Terrascape 97,Men's Shoes,https://www.nike.com/t/air-max-terrascape-97-mens-shoes-DCLQCN/DQ3976-101
