id,colorDescription,isBestSeller,inStock,isNBA,isNFL,label,isSustainable,portraitURL,squarishURL,currency,currentPrice,discounted,employeePrice,fullPrice,minimumAdvertisedPrice,productInstanceId,productType,properties,salesChannel,title,subtitle,url
4f94dbcf-d8b7-405a-80d1-a71e9a85b6ab,Rosewood,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/df973274-6e61-4879-a78c-b12188ab4646/image.jpg",https://static.nike.com/a/images/t_default/80001c84-b996-49fe-80ca-ba595565c98d/repel-run-division-mens-running-jacket-r8r6jg.png,USD,190,False,114,190,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike Repel Run Division,Men's Running Jacket,https://www.nike.com/t/repel-run-division-mens-running-jacket-r8r6jg/DV9278-653
3756744b-5aba-4439-ad3d-af8141b0f386,White/Navy,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/61082314-ef8d-4c4b-8f45-a0149e55b3a3/image.jpg",https://static.nike.com/a/images/t_default/ee515d5e-be9a-4de5-8a03-eaf45e304db4/new-york-yankees-derek-jeter-mens-replica-baseball-jersey-n0qCHf.png,USD,135,False,81,135,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",MLB New York Yankees (Derek Jeter),Men's Replica Baseball Jersey,https://www.nike.com/t/new-york-yankees-derek-jeter-mens-replica-baseball-jersey-n0qCHf/T770NKWHQDJ-J02
3ae605b5-c7b1-3fe1-ae58-5fb9c74e416d,White,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/eb483820-1e4e-489a-8d4f-08146869f41b/image.jpg",https://static.nike.com/a/images/t_default/4fb28799-5dce-4852-b2bc-9d3fb98dbd66/jordanoklahoma-mens-game-football-jersey-wcGNz1.png,USD,105,False,63,105,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Jordan College (Oklahoma),Men's Game Football Jersey,https://www.nike.com/t/jordanoklahoma-mens-game-football-jersey-wcGNz1/CW6226-100
3aeadac0-95f1-4aa2-b4b3-894faa666f7f,Navy,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/cc3345c9-dcdd-46f1-a04f-995ad6b1cf86/image.jpg",https://static.nike.com/a/images/t_default/8c94d89f-f0aa-48f5-87a1-8bb4c896daed/therma-pregame-houston-astros-mens-pullover-hoodie-6J6l5l.png,USD,85,False,51,85,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike Therma Pregame (MLB Houston Astros),Men's Pullover Hoodie,https://www.nike.com/t/therma-pregame-houston-astros-mens-pullover-hoodie-6J6l5l/NAC344BHUS-8WJ
3b03e26c-44c7-48ba-85ea-e0b43db0393c,Dark Grey Heather/Pro Green,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/0763adde-7637-43c4-b439-c8ebf004d8ed/image.jpg",https://static.nike.com/a/images/t_default/b050957c-60c9-4c3a-b5af-0d414536f029/dri-fit-spotlight-michigan-state-mens-pants-Jn5hKD.png,USD,40.97,True,24.58,70,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike College Dri-FIT Spotlight (Michigan State),Men's Pants,https://www.nike.com/t/dri-fit-spotlight-michigan-state-mens-pants-Jn5hKD/DO6028-063
f6a8e1c1-1e76-4443-bb47-758f267ee3e7,Hemp/Black,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f156cf3b-965e-473b-b37c-7b332626d13f/image.jpg",https://static.nike.com/a/images/t_default/17cf562c-8d06-4506-97ad-96bd4acf482d/jordan-golf-mens-pants-7fv7cq.png,USD,110,False,66,110,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Jordan Golf,Men's Pants,https://www.nike.com/t/jordan-golf-mens-pants-7fv7cq/DZ0542-200
3b307e61-52b6-420c-a4d2-a7e29c15b6bc,Navy,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ae667f70-383b-4517-b46f-e4761d3c11cf/image.jpg",https://static.nike.com/a/images/t_default/7c1998ee-918d-4bd3-9746-ae6d9532abf3/dri-fit-infograph-tennessee-titans-mens-t-shirt-sPDzMZ.png,USD,40,False,24,40,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike Dri-FIT Infograph (NFL Tennessee Titans),Men's T-Shirt,https://www.nike.com/t/dri-fit-infograph-tennessee-titans-mens-t-shirt-sPDzMZ/NS2341S8F-7HT
3b52399e-b1a2-473d-99e1-374bc5775b92,Purple Dynasty,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/8ccd0868-0b1b-4866-a6f4-60b1982ac7e2/image.jpg",https://static.nike.com/a/images/t_default/815d824a-a3d4-4142-a0ca-85c90cd0bcb9/new-orleans-pelicans-city-edition-mens-nba-fleece-pullover-hoodie-kWThV0.png,USD,75,False,45,75,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",New Orleans Pelicans City Edition,Men's Nike NBA Fleece Pullover Hoodie,https://www.nike.com/t/new-orleans-pelicans-city-edition-mens-nba-fleece-pullover-hoodie-kWThV0/DN8668-524
720504cb-db1d-46dd-84b1-e9b425d15998,Sport Green,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ed2a3668-cb50-4638-859d-1f0b9085ca36/image.jpg",https://static.nike.com/a/images/t_default/46a498f3-f2e3-4ac8-ad62-48198f047b26/new-york-jets-zach-wilson-mens-game-football-jersey-91lk1J.png,USD,130,False,78,130,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",NFL New York Jets (Zach Wilson),Men's Game Football Jersey,https://www.nike.com/t/new-york-jets-zach-wilson-mens-game-football-jersey-91lk1J/67NMNJGH9ZF-2NP
5a1c346c-bec5-4c34-bc8b-92e249571bd3,Faded Spruce/Mineral Teal/Heather,False,True,False,False,IN_STOCK,True,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a15acdd5-70c6-4489-8ac3-f590060a3283/image.jpg",https://static.nike.com/a/images/t_default/b869919d-e150-4fe9-a0ee-655501b66513/therma-fit-repel-element-mens-1-4-zip-running-top-RfwpmL.png,USD,53.97,True,32.38,95,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike Therma-FIT Repel Element,Men's 1/4-Zip Running Top,https://www.nike.com/t/therma-fit-repel-element-mens-1-4-zip-running-top-RfwpmL/DD5662-309
3b5dadcc-59c5-479e-8bb1-81771614cb9f,Blue/Gold,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/c7b75d0e-9183-4fc2-ab61-b8b54443cde9/image.jpg",https://static.nike.com/a/images/t_default/e946efd6-f6ef-4fbb-af73-96c4dd766b41/city-connect-boston-red-sox-mens-short-sleeve-pullover-hoodie-6smp31.png,USD,60,False,36,60,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike City Connect (MLB Boston Red Sox),Men's Short-Sleeve Pullover Hoodie,https://www.nike.com/t/city-connect-boston-red-sox-mens-short-sleeve-pullover-hoodie-6smp31/NKGS01JMBQ-NH2
3b67eba4-6cff-48aa-9e70-d1d317c03d17,Navy/Red,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/45dafce7-9306-4137-80dd-f06038730322/image.jpg",https://static.nike.com/a/images/t_default/7b242f42-7dc4-443d-ba8e-6acf6e724caf/dri-fit-game-washington-nationals-mens-long-sleeve-t-shirt-CcbWW9.png,USD,55,False,33,55,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike Dri-FIT Game (MLB Washington Nationals),Men's Long-Sleeve T-Shirt,https://www.nike.com/t/dri-fit-game-washington-nationals-mens-long-sleeve-t-shirt-CcbWW9/NAC1195NWTL-8WD
3b77ce6c-f7f6-4fc1-9153-980d4401f039,Dark Grey Heather,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/3edc72fc-f6e0-46a3-9977-0a4f25ca5686/image.jpg",https://static.nike.com/a/images/t_default/3bf745b8-1124-48f8-a9ed-6184ff27d826/dri-fit-swoosh-legend-colorado-rockies-mens-t-shirt-8GDlg1.png,USD,35,False,21,35,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike Dri-FIT Swoosh Legend (MLB Colorado Rockies),Men's T-Shirt,https://www.nike.com/t/dri-fit-swoosh-legend-colorado-rockies-mens-t-shirt-8GDlg1/N92206GDNV-FZX
356849de-8203-4b46-b91c-7c83798b509c,Navy,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/b78b3edf-a9e0-4b48-84c9-454ec9055968/image.jpg",https://static.nike.com/a/images/t_default/85120872-2353-48e1-9941-c6170b4793a6/local-chicago-cubs-mens-t-shirt-Ncntr1.png,USD,35,False,21,35,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike Local (MLB Chicago Cubs),Men's T-Shirt,https://www.nike.com/t/local-chicago-cubs-mens-t-shirt-Ncntr1/N19944BC12-00Y
356f7126-b68b-4b71-9342-63e6f04f881c,Off Noir/University Red,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/9c6357c8-ed5e-4855-ad05-67be16e3bd94/image.jpg",https://static.nike.com/a/images/t_default/9c6eb47b-e52e-415c-b758-00dcd750018f/club-fleece-ohio-state-mens-sweatshirt-DdX9lV.png,USD,40.97,True,24.58,68,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike College Club Fleece (Ohio State),Men's Sweatshirt,https://www.nike.com/t/club-fleece-ohio-state-mens-sweatshirt-DdX9lV/DR3004-045
d01f2896-c071-4391-8d94-3572026e9d38,Spring Green/White/White,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/8567dc0f-0414-4200-b189-0f0b146184b5/image.jpg",https://static.nike.com/a/images/t_default/1aa108bf-b15a-44f0-877b-dd15419c2ae4/club-fleece-mens-french-terry-flow-shorts-wmhLt1.png,USD,50,False,30,50,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike Club Fleece,Men's French Terry Flow Shorts,https://www.nike.com/t/club-fleece-mens-french-terry-flow-shorts-wmhLt1/DX0731-363
3592fa5c-ab93-4d8f-8f4b-603ca3a93228,Opti Yellow,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/e16d7bc7-2af9-4fee-8f78-252db1455ed3/image.jpg",https://static.nike.com/a/images/t_default/dad5340c-889f-4034-b6c2-c7ed280d4ef7/dri-fit-heritage-mens-6-print-tennis-shorts-KJ5PtJ.png,USD,70,False,42,70,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike Dri-FIT Heritage,"Men's 6"" Print Tennis Shorts",https://www.nike.com/t/dri-fit-heritage-mens-6-print-tennis-shorts-KJ5PtJ/DV9111-731
8ef012c2-09e2-4438-827b-088bbb6b7e24,White,False,True,False,False,IN_STOCK,True,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/290ee6b9-459b-412c-b709-262d503003a9/image.jpg",https://static.nike.com/a/images/t_default/dd95f6cd-5942-4352-b014-11966e9877ee/jordan-sport-mens-graphic-t-shirt-pjXx5S.png,USD,34.97,True,20.98,40,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Jordan Sport,Men's Graphic T-Shirt,https://www.nike.com/t/jordan-sport-mens-graphic-t-shirt-pjXx5S/DV8448-100
35980b57-bcca-4e73-a91a-103d74e405b0,Elemental Gold/White,False,True,False,False,IN_STOCK,True,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f290c41a-3e58-49f7-a897-8af3d5b518f9/image.jpg",https://static.nike.com/a/images/t_default/3ebdce9d-de37-43ab-9270-96661b2ed530/sportswear-tribute-mens-n98-jacket-G5Jv1Z.png,USD,59.97,True,35.98,85,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike Sportswear Tribute,Men's N98 Jacket,https://www.nike.com/t/sportswear-tribute-mens-n98-jacket-G5Jv1Z/DA0003-722
359eacca-e551-427a-b7b1-077e018c6cbf,Gym Red,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/7b981610-6d78-4ea9-b91a-71fb54c27512/image.jpg",https://static.nike.com/a/images/t_default/79a75927-1ebf-485f-8bda-68e514a8c4c8/cincinnati-reds-nick-senzel-mens-t-shirt-sCncMz.png,USD,35,False,21,35,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",MLB Cincinnati Reds (Nick Senzel),Men's T-Shirt,https://www.nike.com/t/cincinnati-reds-nick-senzel-mens-t-shirt-sCncMz/N19962QRE3-JKD
35abf725-b8ba-4915-99fe-53b2e2a20091,Dark Grey Heather,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/c1d3823f-c655-4806-a424-238a8d2cfe10/image.jpg",https://static.nike.com/a/images/t_default/614983ff-802a-430f-8844-297966b3b52b/england-legend-mens-dri-fit-long-sleeve-t-shirt-lgfRf9.png,USD,40,False,24,40,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",England Legend,Men's Nike Dri-FIT Long-Sleeve T-Shirt,https://www.nike.com/t/england-legend-mens-dri-fit-long-sleeve-t-shirt-lgfRf9/M22419WADGH-ENG
35b54801-8643-40c1-a1e8-c4528447658c,White,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/b9801298-0183-414d-a528-5f69c80f13e9/image.jpg",https://static.nike.com/a/images/t_default/8cc293eb-9c06-4e41-81c2-8c4aa1b9cdd9/los-angeles-rams-vapor-untouchable-matthew-stafford-mens-limited-football-jersey-cF4RHr.png,USD,160,False,96,160,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",NFL Los Angeles Rams Nike Vapor Untouchable (Matthew Stafford),Men's Limited Football Jersey,https://www.nike.com/t/los-angeles-rams-vapor-untouchable-matthew-stafford-mens-limited-football-jersey-cF4RHr/32NMLRLA95F-2QF
50cabe24-6434-4932-8c27-0d4c1c1de276,Light Silver/Mica Green/Heather,False,True,False,False,IN_STOCK,True,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f2fd829b-15e7-458f-af33-c670321341b9/image.jpg",https://static.nike.com/a/images/t_default/2c30c540-c52e-440a-b581-b4ae2ffdee5f/yoga-dri-fit-mens-lightweight-hoodie-4CclJD.png,USD,80,False,48,80,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike Yoga Dri-FIT,Men's Lightweight Hoodie,https://www.nike.com/t/yoga-dri-fit-mens-lightweight-hoodie-4CclJD/DQ4886-034
396c6085-92f9-4f30-afd3-be69da94b41d,Photon Dust,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/4f430174-122e-48bc-8479-dcf9364891d6/image.jpg",https://static.nike.com/a/images/t_default/799dc15b-1952-4f1d-a87a-4612241020ff/zion-mens-t-shirt-pG9c5k.png,USD,40,False,24,40,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Zion,Men's T-Shirt,https://www.nike.com/t/zion-mens-t-shirt-pG9c5k/FJ4615-025
b525ed6f-8f7a-488b-8b9a-1ffff08785de,Sail/Black,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/5faddb69-1ad3-40fb-8b1f-e1e087cd5487/image.jpg",https://static.nike.com/a/images/t_default/cb743031-6360-4753-bf45-a8279eaca7bf/jordan-sport-mens-golf-vest-sJDZzw.png,USD,115,False,69,115,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Jordan Sport,Men's Golf Vest,https://www.nike.com/t/jordan-sport-mens-golf-vest-sJDZzw/FB3265-133
397cb106-8cf0-40f7-87b5-ba7bfae693d8,Tough Red/Black/Black,False,True,False,False,IN_STOCK,True,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/9e4f49d5-0f55-428c-856d-e1551c58e632/image.jpg",https://static.nike.com/a/images/t_default/643ac80d-8ec6-4935-ad90-e5e3874c4811/miami-heat-courtside-mens-dri-fit-nba-graphic-shorts-tVQfSt.png,USD,58,False,34.8,58,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Miami Heat Courtside,Men's Nike Dri-FIT NBA Graphic Shorts,https://www.nike.com/t/miami-heat-courtside-mens-dri-fit-nba-graphic-shorts-tVQfSt/DR9362-608
39acc202-5aff-4a17-b67c-346ec1e865e7,Olive,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/2558efd4-7851-423a-9b8a-47daec844c42/image.jpg",https://static.nike.com/a/images/t_default/e3f3e2f6-fd76-4afb-b4ea-08517f5b1a12/army-mensclub-fleece-star-hoodie-7v1NXt.png,USD,70,False,42,70,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Army,Men's Nike College Club Fleece Star Hoodie,https://www.nike.com/t/army-mensclub-fleece-star-hoodie-7v1NXt/M31777P003-ARM
39bf326b-c54c-4078-8661-1617f1e7a705,Aqua,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f40c138b-89bd-45a7-900f-8619a31bb946/image.jpg",https://static.nike.com/a/images/t_default/9906cd4d-568d-4804-8a6d-331a21ee957e/miami-dolphins-tyreek-hill-mens-game-football-jersey-cBQpZQ.png,USD,130,False,78,130,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",NFL Miami Dolphins (Tyreek Hill),Men's Game Football Jersey,https://www.nike.com/t/miami-dolphins-tyreek-hill-mens-game-football-jersey-cBQpZQ/67NMMDGH9PF-3Z0
39d46aee-844f-4c4b-ac66-eb9636217782,Grey Heather,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ce67d9ce-a0d9-40fd-86fb-3fe78aedced3/image.jpg",https://static.nike.com/a/images/t_default/6a907196-b71f-496b-8c45-536135948105/dri-fit-velocity-practice-washington-nationals-mens-t-shirt-KzhTF6.png,USD,40,False,24,40,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Nike Dri-FIT Velocity Practice (MLB Washington Nationals),Men's T-Shirt,https://www.nike.com/t/dri-fit-velocity-practice-washington-nationals-mens-t-shirt-KzhTF6/NKM506GWTL-8W8
39dcb23f-00de-4966-b609-01460f67ac89,Dark Grey Heather/College Navy/College Navy,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/967844f7-673a-4726-83e4-fddb5944ed5c/image.jpg",https://static.nike.com/a/images/t_default/73947b4a-e387-45a2-aa1f-c920b98066f7/jordandri-fit-spotlight-michigan-mens-hoodie-pzvD8R.png,USD,49.97,True,29.98,70,,,APPAREL,,"NikeApp,Nike.com,Nike Store Experiences",Jordan College Dri-FIT Spotlight (Michigan),Men's Hoodie,https://www.nike.com/t/jordandri-fit-spotlight-michigan-mens-hoodie-pzvD8R/DO5992-063
